"SKU","UPC","DESCRIPTION","STYLE","COLOR","SIZE","WHOLESALE_PRICE","DISCONTINUED","CLEARANCE","QTY_AVAILABLE","REPLENISH_DATE"
"77138X-1X","840295143880","MESH & LACE TEDDY","77138X","LILAC","1X","14.95","No","No","91",""
"77138X-2X","840295143897","MESH & LACE TEDDY","77138X","LILAC","2X","14.95","No","No","110",""
"77138X-3X","840295143903","MESH & LACE TEDDY","77138X","LILAC","3X","14.95","No","No","92",""
"77138-LSALE","840295143873","MESH & LACE TEDDY","77138","LILAC","L","6.97","Yes","No","39",""
"77138-MSALE","840295143866","MESH & LACE TEDDY","77138","LILAC","M","6.97","Yes","No","0","01/15/22"
"77138-SSALE","840295143859","MESH & LACE TEDDY","77138","LILAC","S","6.97","Yes","No","10","01/15/22"
"77145X-1X","840295149448","TEDDIETTE","77145X","BLACK","1X","15.95","No","No","98","08/15/23"
"77145X-2X","840295149455","TEDDIETTE","77145X","BLACK","2X","15.95","No","No","138",""
"77145X-3X","840295149462","TEDDIETTE","77145X","BLACK","3X","15.95","No","No","110",""
"77145-L","840295149431","TEDDIETTE","77145","BLACK","L","14.95","No","No","103",""
"77145-M","840295149424","TEDDIETTE","77145","BLACK","M","14.95","No","No","69","08/15/23"
"77145-S","840295149417","TEDDIETTE","77145","BLACK","S","14.95","No","No","103","08/15/23"
"77146X-1X","840295143309","MESH & LACE EMBROIDERED TEDDIE","77146X","WHITE","1X","16.25","No","No","107",""
"77146X-2X","840295143316","MESH & LACE EMBROIDERED TEDDIE","77146X","WHITE","2X","16.25","No","No","154",""
"77146X-3X","840295143323","MESH & LACE EMBROIDERED TEDDIE","77146X","WHITE","3X","16.25","No","No","178","01/15/22"
"77146-L","840295143293","MESH & LACE EMBROIDERED TEDDIE","77146","WHITE","L","15.25","No","No","138",""
"77146-M","840295143286","MESH & LACE EMBROIDERED TEDDIE","77146","WHITE","M","15.25","No","No","125","01/15/22"
"77146-S","840295143279","MESH & LACE EMBROIDERED TEDDIE","77146","WHITE","S","15.25","No","No","125","01/15/22"
"77151-XLSALE","840295143002","MESH & LACE MONOWIRE TEDDIE","77151","FUCHSIA","XL","6.47","Yes","No","13",""
"77154-L","840295149493","TEDDY","77154","RED","L","13.95","No","No","223","08/15/23"
"77154-M","840295149486","TEDDY","77154","RED","M","13.95","No","No","230","08/15/23"
"77154-S","840295149479","TEDDY","77154","RED","S","13.95","No","No","232","08/15/23"
"77154-XL","840295149509","TEDDY","77154","RED","XL","13.95","No","No","239",""
"77162-L","840295147000","LACE TEDDY","77162","COTTON CANDY","L","13.95","No","No","138",""
"77162-M","840295146997","LACE TEDDY","77162","COTTON CANDY","M","13.95","No","No","141","01/15/23"
"77162-S","840295146980","LACE TEDDY","77162","COTTON CANDY","S","13.95","No","No","119","01/15/23"
"77162-XL","840295147017","LACE TEDDY","77162","COTTON CANDY","XL","13.95","No","No","150",""
"77163X-1X","840295147819","LACE TEDDY","77163X","LILAC","1X","13.95","No","No","163",""
"77163X-2X","840295147826","LACE TEDDY","77163X","LILAC","2X","13.95","No","No","141",""
"77163X-3X","840295147833","LACE TEDDY","77163X","LILAC","3X","13.95","No","No","132",""
"77163-L","840295147802","LACE TEDDY","77163","LILAC","L","12.95","No","No","155",""
"77163-M","840295147796","LACE TEDDY","77163","LILAC","M","12.95","No","No","127",""
"77163-S","840295147789","LACE TEDDY","77163","LILAC","S","12.95","No","No","122",""
"77164-LSALE","840295146560","ROMPER","77164","BUFFALO PLAID","L","7.47","Yes","No","147",""
"77164-MSALE","840295146553","ROMPER","77164","BUFFALO PLAID","M","7.47","Yes","No","186","08/20/22"
"77164-SSALE","840295146546","ROMPER","77164","BUFFALO PLAID","S","7.47","Yes","No","258",""
"77164-XLSALE","840295146577","ROMPER","77164","BUFFALO PLAID","XL","7.47","Yes","No","139",""
"77166X-1X","840295147635","LACE & MESH TEDDY","77166X","BLACK/PINK","1X","13.95","No","No","47","01/15/23"
"77166X-2X","840295147642","LACE & MESH TEDDY","77166X","BLACK/PINK","2X","13.95","No","No","32",""
"77166X-3X","840295147659","LACE & MESH TEDDY","77166X","BLACK/PINK","3X","13.95","No","No","39",""
"77166-L","840295147628","LACE & MESH TEDDY","77166","BLACK/PINK","L","12.95","No","No","21",""
"77166-M","840295147611","LACE & MESH TEDDY","77166","BLACK/PINK","M","12.95","No","No","0","01/15/23"
"77166-S","840295147604","LACE & MESH TEDDY","77166","BLACK/PINK","S","12.95","No","No","0",""
"77167-L","840295147680","LONE SLEEVE LACE ROMPER","77167","MOCHA","L","14.95","No","No","255",""
"77167-M","840295147673","LONE SLEEVE LACE ROMPER","77167","MOCHA","M","14.95","No","No","263","01/15/23"
"77167-S","840295147666","LONE SLEEVE LACE ROMPER","77167","MOCHA","S","14.95","No","No","254",""
"77167-XL","840295147697","LONE SLEEVE LACE ROMPER","77167","MOCHA","XL","14.95","No","No","241",""
"77169X-1X","840295149547","TEDDIETTE","77169X","JADE","1X","15.95","No","No","112","08/15/23"
"77169X-2X","840295149554","TEDDIETTE","77169X","JADE","2X","15.95","No","No","154",""
"77169X-3X","840295149561","TEDDIETTE","77169X","JADE","3X","15.95","No","No","129",""
"77169-L","840295149530","TEDDIETTE","77169","JADE","L","14.95","No","No","125",""
"77169-M","840295149523","TEDDIETTE","77169","JADE","M","14.95","No","No","103","08/15/23"
"77169-S","840295149516","TEDDIETTE","77169","JADE","S","14.95","No","No","130",""
"77171-L","840295149592","TEDDIETTE","77171","DARK PURPLE","L","13.95","No","No","224",""
"77171-M","840295149585","TEDDIETTE","77171","DARK PURPLE","M","13.95","No","No","226","08/15/23"
"77171-S","840295149578","TEDDIETTE","77171","DARK PURPLE","S","13.95","No","No","218",""
"77171-XL","840295149608","TEDDIETTE","77171","DARK PURPLE","XL","13.95","No","No","209",""
"77173X-1X","840295149646","TEDDIETTE","77173X","BUFFALO PLAID","1X","15.95","No","No","186","08/15/23"
"77173X-2X","840295149653","TEDDIETTE","77173X","BUFFALO PLAID","2X","15.95","No","No","193",""
"77173X-3X","840295149660","TEDDIETTE","77173X","BUFFALO PLAID","3X","15.95","No","No","170",""
"77173-L","840295149639","TEDDIETTE","77173","BUFFALO PLAID","L","14.95","No","No","215",""
"77173-M","840295149622","TEDDIETTE","77173","BUFFALO PLAID","M","14.95","No","No","188","08/15/23"
"77173-S","840295149615","TEDDIETTE","77173","BUFFALO PLAID","S","14.95","No","No","205","08/15/23"
"80014X-1X","840295130514","MINI DRESS","80014X","BLACK/BURGUNDY","1X","14.95","No","No","30",""
"80014X-2X","840295130521","MINI DRESS","80014X","BLACK/BURGUNDY","2X","14.95","No","No","52",""
"80014X-3X","840295130538","MINI DRESS","80014X","BLACK/BURGUNDY","3X","14.95","No","No","26",""
"80014-L","840295130507","MINI DRESS","80014","BLACK/BURGUNDY","L","13.95","No","No","118",""
"80014-M","840295130491","MINI DRESS","80014","BLACK/BURGUNDY","M","13.95","No","No","119",""
"80014-S","840295130484","MINI DRESS","80014","BLACK/BURGUNDY","S","13.95","No","No","100",""
"80025X-1X","840295128672","EYELASH LACE CHEMISE","80025X","BLACK","1X","14.95","No","No","73",""
"80025X-2X","840295128689","EYELASH LACE CHEMISE","80025X","BLACK","2X","14.95","No","No","55",""
"80025X-3X","840295128696","EYELASH LACE CHEMISE","80025X","BLACK","3X","14.95","No","No","60","04/30/21"
"80025-L","840295128665","EYELASH LACE CHEMISE","80025","BLACK","L","13.95","No","No","75","01/15/19"
"80025-M","840295128658","EYELASH LACE CHEMISE","80025","BLACK","M","13.95","No","No","77","04/30/21"
"80025-S","840295128641","EYELASH LACE CHEMISE","80025","BLACK","S","13.95","No","No","44","03/28/20"
"80026-L","840295133485","LYCRA MINI DRESS","80026","BLACK","L","12.95","No","No","0",""
"80026-M","840295133478","LYCRA MINI DRESS","80026","BLACK","M","12.95","No","No","0",""
"80026-S","840295133461","LYCRA MINI DRESS","80026","BLACK","S","12.95","No","No","0",""
"80026-XL","840295133492","LYCRA MINI DRESS","80026","BLACK","XL","12.95","No","No","0",""
"80031W-L","840295144016","LACE & LYCRA MINI DRESS","80031","WHITE","L","13.95","No","No","103",""
"80031W-M","840295144009","LACE & LYCRA MINI DRESS","80031","WHITE","M","13.95","No","No","86","01/15/22"
"80031W-S","840295143996","LACE & LYCRA MINI DRESS","80031","WHITE","S","13.95","No","No","113","01/15/22"
"80031XW-1X","840295144023","LACE & LYCRA MINI DRESS","80031X","WHITE","1X","14.95","No","No","139",""
"80031XW-2X","840295144030","LACE & LYCRA MINI DRESS","80031X","WHITE","2X","14.95","No","No","157",""
"80031XW-3X","840295144047","LACE & LYCRA MINI DRESS","80031X","WHITE","3X","14.95","No","No","111",""
"80031X-1X","840295136608","LACE & LYCRA MINI DRESS","80031X","BLACK","1X","14.95","No","No","191",""
"80031X-2X","840295136615","LACE & LYCRA MINI DRESS","80031X","BLACK","2X","14.95","No","No","200","03/28/21"
"80031X-3X","840295136622","LACE & LYCRA MINI DRESS","80031X","BLACK","3X","14.95","No","No","151",""
"80031-L","840295136592","LACE & LYCRA MINI DRESS","80031","BLACK","L","13.95","No","No","159",""
"80031-M","840295136585","LACE & LYCRA MINI DRESS","80031","BLACK","M","13.95","No","No","229","09/01/20"
"80031-S","840295136578","LACE & LYCRA MINI DRESS","80031","BLACK","S","13.95","No","No","241","03/28/21"
"80042X-1X","840295146225","MINI DRESS","80042X","BLACK","1X","16.95","No","No","123",""
"80042X-2X","840295146232","MINI DRESS","80042X","BLACK","2X","16.95","No","No","116",""
"80042X-3X","840295146249","MINI DRESS","80042X","BLACK","3X","16.95","No","No","103",""
"80042-L","840295146218","MINI DRESS","80042","BLACK","L","15.95","No","No","145",""
"80042-M","840295146201","MINI DRESS","80042","BLACK","M","15.95","No","No","125","08/09/22"
"80042-S","840295146195","MINI DRESS","80042","BLACK","S","15.95","No","No","129",""
"80047-L","840295139401","ASYMMETRICAL ANIMAL PRT. DRESS","80047","ANIMAL PRINT","L","12.95","No","No","197",""
"80047-M","840295139395","ASYMMETRICAL ANIMAL PRT. DRESS","80047","ANIMAL PRINT","M","12.95","No","No","216","01/20/21"
"80047-S","840295139388","ASYMMETRICAL ANIMAL PRT. DRESS","80047","ANIMAL PRINT","S","12.95","No","No","220","03/25/22"
"80047-XL","840295139418","ASYMMETRICAL ANIMAL PRT. DRESS","80047","ANIMAL PRINT","XL","12.95","No","No","187",""
"80048B-L","840295148335","BLACK EYELASH LACE LONG SLEEVE","80048","BLACK","L","14.95","No","No","210",""
"80048B-M","840295148328","BLACK EYELASH LACE LONG SLEEVE","80048","BLACK","M","14.95","No","No","147",""
"80048B-S","840295148311","BLACK EYELASH LACE LONG SLEEVE","80048","BLACK","S","14.95","No","No","168",""
"80048XB-1X","840295148342","BLACK EYELASH LACE LONG SLEEVE","80048X","BLACK","1X","15.95","No","No","190",""
"80048XB-2X","840295148359","BLACK EYELASH LACE LONG SLEEVE","80048X","BLACK","2X","15.95","No","No","144",""
"80048XB-3X","840295148366","BLACK EYELASH LACE LONG SLEEVE","80048X","BLACK","3X","15.95","No","No","179",""
"80048X-1X","840295139456","EYELASH LACE LONG SLEEVE DRESS","80048X","MIDNIGHT BLUE","1X","15.95","No","No","203","02/27/22"
"80048X-2X","840295139463","EYELASH LACE LONG SLEEVE DRESS","80048X","MIDNIGHT BLUE","2X","15.95","No","No","165",""
"80048X-3X","840295139470","EYELASH LACE LONG SLEEVE DRESS","80048X","MIDNIGHT BLUE","3X","15.95","No","No","171","06/15/21"
"80048-L","840295139449","EYELASH LACE LONG SLEEVE DRESS","80048","MIDNIGHT BLUE","L","14.95","No","No","180","01/20/21"
"80048-M","840295139432","EYELASH LACE LONG SLEEVE DRESS","80048","MIDNIGHT BLUE","M","14.95","No","No","140","01/20/21"
"80048-S","840295139425","EYELASH LACE LONG SLEEVE DRESS","80048","MIDNIGHT BLUE","S","14.95","No","No","152","02/27/22"
"8014Q","840295098784","HEART BREAKER NURSE COSTUME","8014Q","WHITE","Q/S","13.95","No","No","236",""
"8015B","840295134239","BLACK MID LENGTH BODYSTOCKING","8015","BLACK","O/S","6.5","No","No","395",""
"81161SALE","840295098449","SHEER AND OPAQUE BODYSTOCKING","81161","BURGUNDY","O/S","3.99","Yes","No","207",""
"81227SALE","840295098234","LACE BODYSTOCKING W/ BOWS","81227","MINT GREEN","O/S","3.99","Yes","No","84",""
"81270Q","840295098487","STRAPPY LACE TEDDY & EYE MASK","81270Q","BLACK","Q/S","7.99","No","No","132",""
"81288Q","840295098524","SEAMLESS CROCHET MINI DRESS","81288Q","BLACK","Q/S","6.25","No","No","557",""
"81290Q","840295098296","CAMI, BOOTY SHORTS, ANKLETS","81290Q","BABY PINK","Q/S","7.99","No","No","228",""
"82007SALE","840295114514","CAMI AND BOOTY SHORTS","82007","TIE DYE","O/S","3.49","Yes","No","107",""
"82021Q","840295114613","DEEP V OPAQUE TEDDY W/ GARTERS","82021Q","TIE DYE","Q/S","7.49","No","No","654",""
"82110NB","840295145488","4 PIECE BRALETTE SET","82110","NEON BLUE","O/S","9.5","No","No","982",""
"82115SALE","840295125183","OPAQUE, SHEER & NET BODYSTOCKI","82115","BLACK","O/S","3.57","Yes","No","299",""
"82120SALE","840295125190","COLD SHOULDER BODYSTOCKING","82120","BURGUNDY","O/S","3.57","Yes","No","387",""
"82128SALE","840295125220","SHREDDED MINI DRESS AND SHRUG","82128","RED","O/S","4.47","Yes","No","178",""
"82161QSALE","840295125275","LONG SLEEVE TEDDY AND ANKLETS","82161Q","RED","Q/S","5.57","Yes","No","34",""
"82169Q","840295125510","FRISKY OFFICER COSTUME","82169Q","ROYAL BLUE","Q/S","14.95","No","No","439",""
"82183QSALE","840295125329","FOOTLESS BODYSTOCKING W/CUTOUT","82183Q","BLACK","Q/S","5.97","Yes","No","398",""
"82183SALE","840295125312","FOOTLESS BODYSTOCKING W/CUTOUT","82183","BLACK","O/S","5.47","Yes","No","326",""
"82184QSALE","840295125343","LONG SLEEVE BODYSTOCKING","82184Q","BLACK/RED","Q/S","4.97","Yes","No","354",""
"82184SALE","840295125336","LONG SLEEVE BODYSTOCKING","82184","BLACK/RED","O/S","4.47","Yes","No","247",""
"82191-L/XL","840295125534","MEN'S MESH & LYCRA JOCK STRAP","82191","BLACK","L/XL","6.95","No","No","176",""
"82191-S/M","840295125527","MEN'S MESH & LYCRA JOCK STRAP","82191","BLACK","S/M","6.95","No","No","96",""
"82192-L/XL","840295125558","MEN'S SNAP CLOSURE THONG","82192","STARS AND STRIPES","L/XL","6.95","No","No","357",""
"82192-S/M","840295125541","MEN'S SNAP CLOSURE THONG","82192","STARS AND STRIPES","S/M","6.95","No","No","470",""
"82193-L/XL","840295125572","MEN'S GOLD LAME'  BOXER BRIEF","82193","GOLD","L/XL","7.95","No","No","79","03/01/24"
"82193-S/M","840295125565","MEN'S GOLD LAME'  BOXER BRIEF","82193","GOLD","S/M","7.95","No","No","5","03/01/24"
"82194-L/XL","840295125596","MEN'S LYCRA BOXER BRIEF","82194","BLACK","L/XL","6.95","No","No","139",""
"82194-S/M","840295125589","MEN'S LYCRA BOXER BRIEF","82194","BLACK","S/M","6.95","Yes","No","0",""
"82196SALE","840295125350","LACE DRESS W/ UNDERBUST CUTOUT","82196","BLACK","O/S","5.47","Yes","No","666",""
"82200-L/XL","840295125619","MEN'S LACE THONG","82200","BLACK","L/XL","5.5","No","No","153",""
"82200-S/M","840295125602","MEN'S LACE THONG","82200","BLACK","S/M","5.5","No","No","94",""
"82201-L/XL","840295125633","MEN'S SILVER LAME' THONG","82201","SILVER","L/XL","5.95","No","No","248",""
"82201-S/M","840295125626","MEN'S SILVER LAME' THONG","82201","SILVER","S/M","5.95","No","No","67",""
"82203-L/XL","840295125657","MEN'S SNAP CLOSURE THONG","82203","ZEBRA","L/XL","5.95","No","No","284",""
"82203-S/M","840295125640","MEN'S SNAP CLOSURE THONG","82203","ZEBRA","S/M","5.95","No","No","300",""
"82205-L/XL","840295125688","MEN'S THONG BACK BRIEF","82205","ANIMAL","L/XL","5.5","No","No","262",""
"82205-S/M","840295125671","MEN'S THONG BACK BRIEF","82205","ANIMAL","S/M","5.5","No","No","167",""
"82206-L/XL","840295125701","MEN'S THONG BACK BRIEF","82206","CHARTREUSE","L/XL","5.5","No","No","48",""
"82206-S/M","840295125695","MEN'S THONG BACK BRIEF","82206","CHARTREUSE","S/M","5.5","No","No","62",""
"82207-L/XL","840295125725","MEN'S THONG BACK BRIEF","82207","TURQUOISE","L/XL","6.5","No","No","317",""
"82207-S/M","840295125718","MEN'S THONG BACK BRIEF","82207","TURQUOISE","S/M","6.5","No","No","236",""
"82230-L/XL","840295134437","OPEN BACK PANTY","82230","PURPLE","L/XL","4.75","No","No","543",""
"82230-S/M","840295134420","OPEN BACK PANTY","82230","PURPLE","S/M","4.75","No","No","501","04/01/20"
"82231-L/XL","840295134277","LACE G-STRING W/ O RING","82231","BLACK","L/XL","4.95","No","No","456","03/01/20"
"82231-S/M","840295134260","LACE G-STRING W/ O RING","82231","BLACK","S/M","4.95","No","No","368",""
"82232-L/XL","840295134451","LACE EMBROIDERED PANTY","82232","BLACK","L/XL","5.5","No","No","566",""
"82232-S/M","840295134444","LACE EMBROIDERED PANTY","82232","BLACK","S/M","5.5","No","No","523",""
"82233Q-1X/2X","840295134482","BUTTERFLY STRAPPY CUT OUT BACK","82233Q","RED","1X/2X","5.75","No","No","427","04/15/22"
"82233-L/XL","840295134475","BUTTERFLY STRAPPY CUT OUT BACK","82233","RED","L/XL","5.25","No","No","607",""
"82233-S/M","840295134468","BUTTERFLY STRAPPY CUT OUT BACK","82233","RED","S/M","5.25","No","No","451",""
"82234Q-1X/2X","8402951234963","LACE BRAZILIAN BACK PANTY","82234Q","JADE","1X/2X","6.75","No","No","63",""
"82234-L/XL","840295134505","LACE BRAZILIAN BACK PANTY","82234","JADE","L/XL","6.35","No","No","294",""
"82234-S/M","840295134499","LACE BRAZILIAN BACK PANTY","82234","JADE","S/M","6.35","No","No","236",""
"82236-L/XL","840295134529","EYELASH LACE CUT OUT PANTY","82236","WHITE","L/XL","4.75","No","No","387",""
"82236-S/M","840295134512","EYELASH LACE CUT OUT PANTY","82236","WHITE","S/M","4.75","No","No","352","04/01/20"
"82240-L/XL","840295134291","STRAPPY PANTY W/ CUT OUT BACK","82240","BLACK","L/XL","5.95","No","No","320",""
"82240-S/M","840295134284","STRAPPY PANTY W/ CUT OUT BACK","82240","BLACK","S/M","5.95","No","No","190",""
"82244-L/XL","840295134543","EMBROIDERED G-STRING W/ RHINES","82244","BLACK","L/XL","4.95","No","No","216","04/01/20"
"82244-S/M","840295134536","EMBROIDERED G-STRING W/ RHINES","82244","BLACK","S/M","4.95","No","No","9","04/01/20"
"82245-L/XL","840295134628","EMBROIDERED CROTCHLESS G-STRIN","82245","PURPLE","L/XL","5.5","No","No","378",""
"82245-S/M","840295134611","EMBROIDERED CROTCHLESS G-STRIN","82245","PURPLE","S/M","5.5","No","No","166","04/24/21"
"82246-L/XL","840295134567","EMBROIDERED CUT OUT G-STRING","82246","WHITE","L/XL","4.95","No","No","78",""
"82246-S/M","840295134550","EMBROIDERED CUT OUT G-STRING","82246","WHITE","S/M","4.95","Yes","No","0",""
"82278-L/XL","840295134802","MEN'S STRIPED MESH BOXER BRIEF","82278","NEON PINK","L/XL","6.95","No","No","0","09/25/23"
"82278-S/M","840295134796","MEN'S STRIPED MESH BOXER BRIEF","82278","NEON PINK","S/M","6.95","No","No","63","09/25/23"
"82279Q-1/X/2X","840295145464","LACE CROTCHLESS PANTY W/ STRAP","82279Q","BLACK","1X/2X","7.25","No","No","456",""
"82279-L/XL","840295135052","LACE CROTCHLESS PANTY W/ STRAP","82279","BLACK","L/XL","6.5","No","No","912",""
"82279-S/M","840295135045","LACE CROTCHLESS PANTY W/ STRAP","82279","BLACK","S/M","6.5","No","No","892","04/15/22"
"82284RO","840295134185","LONG SLEEVE CROCHET TEDDY","82284","ROYAL BLUE","O/S","8.3","No","No","382",""
"82298-L/XL","840295134581","LACE & PEARL CUT OUT G-STRING","82298","BLACK/RED","L/XL","4.25","No","No","368",""
"82298-S/M","840295134574","LACE & PEARL CUT OUT G-STRING","82298","BLACK/RED","S/M","4.25","No","No","350",""
"82301Q","840295135601","LONG SLEEVE LACE TEDDY","82301Q","RED","Q/S","10.95","No","No","505",""
"82310-L/XL","840295134857","MEN'S MESH PRINT BRIEF","82310","NEON PINK","L/XL","7.95","No","No","337",""
"82310-S/M","840295134833","MEN'S MESH PRINT BRIEF","82310","NEON PINK","S/M","7.95","No","No","291",""
"82313-L/XL","840295134871","MEN'S FISHNET & LYCRA JOCK STR","82313","BLACK","L/XL","6.95","No","No","258",""
"82313-S/M","840295134864","MEN'S FISHNET & LYCRA JOCK STR","82313","BLACK","S/M","6.95","No","No","236",""
"82315C","840295145587","LONG SLEEVE CROCHET TEDDY","82315","CHARTREUSE","O/S","6.9","No","No","1251",""
"82316-L/XL","840295134314","MESH CROTCHLESS PANTY","82316","WHITE","L/XL","5.5","Yes","No","63",""
"82316-S/M","840295134307","MESH CROTCHLESS PANTY","82316","WHITE","S/M","5.5","Yes","No","0",""
"82318-L/XL","840295134338","LACE CUTOUT THONG W/ O RINGS","82318","BLACK","L/XL","4.95","No","No","379",""
